HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg,Command,Source
nvidia/Qwen3.5-122B-A10B-NVFP4,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.20.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Qwen3.5-122B-A10B-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Qwen3.5-122B-A10B-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.5-122B-A10B-NVFP4,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.20.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Qwen3.5-122B-A10B-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Qwen3.5-122B-A10B-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.5-122B-A10B-NVFP4,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.26.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Qwen3.5-122B-A10B-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Qwen3.5-122B-A10B-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.5-122B-A10B-NVFP4,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.26.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Qwen3.5-122B-A10B-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Qwen3.5-122B-A10B-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.5-397B-A17B-NVFP4,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.20.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Qwen3.5-397B-A17B-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Qwen3.5-397B-A17B-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.5-397B-A17B-NVFP4,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.20.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Qwen3.5-397B-A17B-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Qwen3.5-397B-A17B-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.5-397B-A17B-NVFP4,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.26.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Qwen3.5-397B-A17B-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Qwen3.5-397B-A17B-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.5-397B-A17B-NVFP4,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.26.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Qwen3.5-397B-A17B-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Qwen3.5-397B-A17B-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.6-27B-NVFP4,Qwen3_5ForConditionalGeneration,b60,vllm,0.20.0,agg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2250, in _validate_database_quant_modes\n    self._check_role_against_db(""agg"", validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.20.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path nvidia/Qwen3.6-27B-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.6-27B-NVFP4,Qwen3_5ForConditionalGeneration,b60,vllm,0.20.0,disagg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2255, in _validate_database_quant_modes\n    self._check_role_against_db(""prefill"", validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.20.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path nvidia/Qwen3.6-27B-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.6-27B-NVFP4,Qwen3_5ForConditionalGeneration,b60,vllm,0.26.0,agg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2250, in _validate_database_quant_modes\n    self._check_role_against_db(""agg"", validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.26.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path nvidia/Qwen3.6-27B-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.6-27B-NVFP4,Qwen3_5ForConditionalGeneration,b60,vllm,0.26.0,disagg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2255, in _validate_database_quant_modes\n    self._check_role_against_db(""prefill"", validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.26.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path nvidia/Qwen3.6-27B-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.6-35B-A3B-NVFP4,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.20.0,agg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2250, in _validate_database_quant_modes\n    self._check_role_against_db(""agg"", validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.20.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path nvidia/Qwen3.6-35B-A3B-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.6-35B-A3B-NVFP4,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.20.0,disagg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2255, in _validate_database_quant_modes\n    self._check_role_against_db(""prefill"", validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.20.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path nvidia/Qwen3.6-35B-A3B-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.6-35B-A3B-NVFP4,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.26.0,agg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2250, in _validate_database_quant_modes\n    self._check_role_against_db(""agg"", validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.26.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path nvidia/Qwen3.6-35B-A3B-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Qwen3.6-35B-A3B-NVFP4,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.26.0,disagg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2255, in _validate_database_quant_modes\n    self._check_role_against_db(""prefill"", validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.26.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path nvidia/Qwen3.6-35B-A3B-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
openai/gpt-oss-120b,GptOssForCausalLM,b60,vllm,0.20.0,agg,PASS,,uv run aiconfigurator cli default --model-path openai/gpt-oss-120b --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,silicon
openai/gpt-oss-120b,GptOssForCausalLM,b60,vllm,0.20.0,disagg,PASS,,uv run aiconfigurator cli default --model-path openai/gpt-oss-120b --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,silicon
openai/gpt-oss-120b,GptOssForCausalLM,b60,vllm,0.26.0,agg,PASS,,uv run aiconfigurator cli default --model-path openai/gpt-oss-120b --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,silicon
openai/gpt-oss-120b,GptOssForCausalLM,b60,vllm,0.26.0,disagg,PASS,,uv run aiconfigurator cli default --model-path openai/gpt-oss-120b --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,silicon
openai/gpt-oss-20b,GptOssForCausalLM,b60,vllm,0.20.0,agg,PASS,,uv run aiconfigurator cli default --model-path openai/gpt-oss-20b --total-gpus 32 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,silicon
openai/gpt-oss-20b,GptOssForCausalLM,b60,vllm,0.20.0,disagg,PASS,,uv run aiconfigurator cli default --model-path openai/gpt-oss-20b --total-gpus 32 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,silicon
openai/gpt-oss-20b,GptOssForCausalLM,b60,vllm,0.26.0,agg,PASS,,uv run aiconfigurator cli default --model-path openai/gpt-oss-20b --total-gpus 32 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,silicon
openai/gpt-oss-20b,GptOssForCausalLM,b60,vllm,0.26.0,disagg,PASS,,uv run aiconfigurator cli default --model-path openai/gpt-oss-20b --total-gpus 32 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,silicon
sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,b60,vllm,0.20.0,agg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2250, in _validate_database_quant_modes\n    self._check_role_against_db(""agg"", validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.20.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path sgl-project/DeepSeek-V4-Flash-FP8 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,b60,vllm,0.20.0,disagg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2255, in _validate_database_quant_modes\n    self._check_role_against_db(""prefill"", validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.20.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path sgl-project/DeepSeek-V4-Flash-FP8 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,b60,vllm,0.26.0,agg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2250, in _validate_database_quant_modes\n    self._check_role_against_db(""agg"", validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.26.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path sgl-project/DeepSeek-V4-Flash-FP8 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,b60,vllm,0.26.0,disagg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2255, in _validate_database_quant_modes\n    self._check_role_against_db(""prefill"", validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.26.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path sgl-project/DeepSeek-V4-Flash-FP8 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
sgl-project/DeepSeek-V4-Pro-FP8,DeepseekV4ForCausalLM,b60,vllm,0.20.0,agg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2250, in _validate_database_quant_modes\n    self._check_role_against_db(""agg"", validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.20.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path sgl-project/DeepSeek-V4-Pro-FP8 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
